"id","name","mobility","state","population","urban","seg_racial","seg_income","seg_poverty","seg_affluenc.e","commute","income","gini","share_01","gini_99","middle_class","local_tax_rate","local_gov_spending","progressivity","eitc","school_spending","student_teacher_ratio","colleges","tuition","graduation","labor_force_participation","manufacturing","teenage_labor","migration_in","migration_out","social_capital","longitude","latitude"
7200,"Cape Coral",0.06019152,"FL",692265,"urban",0.263,0.078,0.059,0.095,0.273,55875,0.574,17.022,0.404,0.494,0.025,3061,0,0,6.896,18.6,0.007,2299,-0.055,0.531,0.044,0.005,0.067,0.026,-1.24,-81.72699738,26.40024376
7300,"Palm Bay",0.06588921,"FL",589177,"urban",0.144,0.071,0.06,0.079,0.3,45264,0.469,14.294,0.326,0.544,0.02,2412,0,0,5.628,18,0.007,6751,0.101,0.561,0.123,0.004,0.047,0.026,-0.799,-80.75243378,28.34344292
7400,"Orlando",0.05781661,"FL",1697906,"urban",0.181,0.083,0.064,0.1,0.212,38370,0.524,14.236,0.382,0.504,0.026,2579,0,0,5.695,19.9,0.012,2759,0.13,0.646,0.067,0.003,0.057,0.034,-1.756,-81.46723938,28.50101662
7500,"Deltona",0.058778916,"FL",563598,"urban",0.196,0.048,0.049,0.046,0.303,38459,0.465,11.814,0.347,0.524,0.025,2775,0,0,5.831,17.6,0.009,8990,0.054,0.541,0.092,0.004,0.051,0.028,-1.39,-81.41559601,29.22130966
7600,"Jacksonville",0.04921316,"FL",1176696,"urban",0.223,0.088,0.078,0.098,0.229,38502,0.477,13.686,0.34,0.544,0.021,3180,0,0,5.353,19.9,0.007,4409,0.02,0.667,0.078,0.004,0.036,0.028,-1.441,-81.72441101,30.44257164
7700,"Lake City",0.049539458,"FL",149695,"rural",0.118,0.014,0.017,0.009,0.339,25561,0.415,8.857,0.326,0.499,0.02,2370,0,0,5.592,18.8,0.013,1180,0.098,0.524,0.117,0.003,0.022,0.013,-1.774,-83.19487762,30.13010025
7800,"Ocala",0.056420494,"FL",377001,"urban",0.158,0.026,0.019,0.031,0.273,38731,0.487,12.616,0.361,0.492,0.017,1969,0,0,5.344,17.6,0.005,2370,0.025,0.469,0.091,0.004,0.056,0.024,-1.831,-82.14886475,29.16606331
7900,"Gainesville",0.049674656,"FL",320199,"urban",0.137,0.101,0.088,0.114,0.321,28321,0.51,12.516,0.385,0.486,0.02,2672,0,0,5.897,18.2,0.012,1796,0.416,0.585,0.049,0.003,0.033,0.032,-1.494,-82.65224457,29.6797657
8000,"Sumter",0.034936708,"SC",209914,"urban",0.134,0.052,0.051,0.05,0.33,29459,0.444,8.648,0.358,0.479,0.016,1518,0,0,5.429,17.2,0.014,3194,-0.204,0.607,0.235,0.003,0.018,0.021,-1.854,-80.38578033,33.98422623
8100,"Columbia",0.037213266,"SC",722201,"urban",0.215,0.088,0.082,0.094,0.28,34438,0.512,11.917,0.393,0.467,0.018,2148,0,0,5.947,15.3,0.019,7896,0.051,0.658,0.132,0.004,0.023,0.02,-0.925,-80.9798584,33.84584045
8201,"Barnwell",0.035372146,"SC",72733,"rural",0.084,0.011,0.013,0.012,0.349,25544,0.438,8.527,0.352,0.416,0.019,1583,0,0,5.594,15,0.041,1372,-0.136,0.526,0.248,0.003,0.01,0.015,-1.679,-81.27600098,32.96419907
8202,"Charleston",0.044469237,"SC",587297,"urban",0.157,0.082,0.081,0.079,0.269,34601,0.544,16.485,0.379,0.476,0.02,1796,0,0,5.042,17.1,0.009,2602,0.016,0.639,0.106,0.004,0.027,0.021,-2.111,-80.17147064,33.05682755
8300,"Greenville",0.046985749,"SC",894291,"urban",0.176,0.066,0.058,0.076,0.308,35225,0.48,12.338,0.356,0.508,0.014,1580,0,0,5.145,17,0.015,5888,0.061,0.641,0.259,0.004,0.015,0.012,-1.108,-82.53110504,34.44403458
8401,"Aiken",0.04104875,"GA",525842,"urban",0.165,0.09,0.084,0.097,0.275,33294,0.487,9.765,0.39,0.456,0.02,1911,0,0,5.214,18.2,0.011,2317,-0.117,0.623,0.157,0.003,0.015,0.015,-1.373,-82.24224091,33.40648651
8402,"Washington",0.031144781,"GA",35518,"urban",0.021,0.019,0.003,0.015,0.341,35155,0.491,11.242,0.379,0.404,0.021,2174,0,0,5.394,16.5,0.028,16250,NA,0.551,0.261,0.003,0.013,0.016,-0.773,-82.82334137,33.67008591
8501,"Fitzgerald",0.035914704,"GA",27415,"rural",0.082,0.016,0.022,0.012,0.458,27671,0.478,7.91,0.399,0.425,0.019,2991,0,0,5.475,15.6,0.036,864,0.083,0.587,0.299,0.003,0.011,0.011,-1.649,-83.23399353,31.662714
8502,"Cordele",0.03304904,"GA",42098,"rural",0.047,0.01,0.01,0.006,0.43,26103,0.496,9.602,0.4,0.391,0.024,2474,0,0,5.945,15.5,NA,NA,NA,0.54,0.181,0.003,0.009,0.011,-1.604,-83.58462524,32.03331757
8503,"Valdosta",0.031849012,"GA",241530,"urban",0.169,0.05,0.046,0.054,0.422,27878,0.511,11.761,0.394,0.449,0.02,2161,0,0,5.177,16.5,0.021,1501,0.002,0.622,0.168,0.004,0.013,0.014,-1.931,-83.39602661,31.2604084
8601,"Waycross",0.044591744,"GA",113122,"rural",0.113,0.029,0.025,0.032,0.41,26639,0.461,8.311,0.378,0.452,0.02,2426,0,0,5.889,16,0.027,1237,-0.152,0.574,0.216,0.003,0.009,0.008,-2.103,-82.57080078,31.28265572
8602,"Brunswick",0.047382671,"GA",93044,"urban",0.211,0.076,0.063,0.093,0.348,36807,0.535,12.297,0.412,0.465,0.027,2469,0,0,5.777,16.4,0.011,1280,-0.206,0.63,0.104,0.005,0.015,0.016,-1.655,-81.70886993,31.30237579
8701,"Hinesville",0.048941799,"GA",131279,"urban",0.076,0.02,0.025,0.018,0.413,23378,0.378,7.735,0.301,0.555,0.022,1454,0,0,5.188,17,0.008,864,0.239,0.618,0.127,0.003,0.037,0.052,-3.199,-81.78079987,31.78359032
8702,"Statesboro",0.03888889,"GA",111346,"rural",0.055,0.043,0.051,0.036,0.398,26439,0.492,9.041,0.402,0.419,0.019,2080,0,0,5.27,16.2,0.036,1728,0.056,0.586,0.182,0.003,0.016,0.014,-2.244,-81.91795349,32.61670685
8800,"Savannah",0.040967092,"GA",434615,"urban",0.243,0.099,0.095,0.103,0.297,39851,0.553,14.606,0.407,0.471,0.028,2224,0,0,5.81,16.6,0.016,6982,-0.021,0.628,0.103,0.004,0.033,0.029,-1.703,-81.06761169,32.24082565
8900,"Macon",0.032611173,"GA",386870,"urban",0.193,0.091,0.098,0.085,0.294,33836,0.501,12.343,0.377,0.465,0.02,2500,0,0,5.704,17.3,0.021,4954,-0.08,0.622,0.134,0.003,0.016,0.014,-1.07,-83.92269897,32.52194214
9001,"Vidalia",0.048065297,"GA",108438,"rural",0.08,0.01,0.01,0.009,0.391,26104,0.483,9.534,0.388,0.429,0.022,1837,0,0,5.256,16.3,0.018,3684,0.016,0.559,0.194,0.003,0.006,0.009,-1.649,-82.68521881,32.00880432
9002,"Milledgeville",0.032226563,"GA",83808,"rural",0.122,0.034,0.037,0.032,0.36,27862,0.442,7.55,0.367,0.448,0.025,2059,0,0,5.526,16.8,0.036,3161,0.127,0.523,0.181,0.003,0.012,0.015,-1.909,-83.06292725,33.15600586
9003,"Dublin",0.032026969,"GA",74610,"rural",0.112,0.04,0.04,0.038,0.343,29575,0.529,13.755,0.392,0.442,0.021,1911,0,0,6.142,16.5,0.027,16895,0.125,0.569,0.199,0.002,0.012,0.01,-1.15,-82.78070831,32.71252441
9100,"Atlanta",0.045329735,"GA",3798017,"urban",0.317,0.113,0.101,0.125,0.178,44162,0.568,17.257,0.395,0.439,0.028,2885,0,0,6.352,18.1,0.01,6876,-0.046,0.709,0.104,0.004,0.03,0.023,-1.208,-84.21256256,33.85394287
9200,"Griffin",0.040281329,"GA",135136,"urban",0.132,0.039,0.039,0.039,0.315,30888,0.445,10.339,0.341,0.509,0.02,1695,0,0,4.83,17.6,0.022,1148,-0.076,0.601,0.234,0.003,0.026,0.019,-1.46,-84.20983887,33.11499786
9301,"Winder",0.037950665,"GA",212223,"urban",0.166,0.089,0.104,0.074,0.323,30685,0.505,11.936,0.385,0.473,0.026,2155,0,0,5.547,16.9,0.014,2574,0.352,0.664,0.146,0.003,0.034,0.028,-1.44,-83.34268951,33.97833252
9302,"Toccoa",0.041666668,"GA",89228,"rural",0.088,0.012,0.013,0.011,0.407,29484,0.41,8.902,0.321,0.532,0.019,1785,0,0,5.148,15.5,0.022,8355,0.205,0.602,0.297,0.004,0.012,0.011,-1.002,-83.00666809,34.26760864
9400,"Gainesville",0.069715701,"GA",272150,"urban",0.2,0.03,0.028,0.034,0.269,33365,0.468,12.858,0.34,0.53,0.022,1620,0,0,5.735,16.8,0.026,3575,-0.095,0.646,0.234,0.004,0.034,0.021,-1.545,-83.68614197,34.40371704
9500,"Talladega",0.044903226,"AL",148252,"rural",0.116,0.018,0.019,0.016,0.339,29631,0.422,7.491,0.347,0.456,0.011,1781,0,0,4.659,17.8,0.013,2766,-0.075,0.553,0.298,0.003,0.016,0.019,-1.444,-86.12513733,33.16389465
9600,"LaGrange",0.052343022,"GA",457299,"urban",0.154,0.062,0.056,0.069,0.294,32720,0.458,11.202,0.346,0.519,0.017,1864,0,0,5.261,18.1,0.015,2245,-0.051,0.621,0.23,0.003,0.027,0.019,-1.461,-85.4132309,33.52843094
9701,"Columbus",0.034960333,"GA",303656,"urban",0.235,0.108,0.109,0.102,0.325,31245,0.499,12.764,0.371,0.487,0.018,1550,0,0,5.365,17.4,0.016,1618,-0.1,0.635,0.17,0.003,0.028,0.033,-2.078,-84.77945709,32.64341736
9702,"Americus",0.034407429,"GA",65826,"urban",0.074,0.014,0.011,0.009,0.409,27083,0.519,13.18,0.387,0.422,0.02,1976,0,0,5.941,17,0.03,1465,0.037,0.575,0.219,0.002,0.01,0.015,-1.582,-84.4287796,32.25788498
9800,"Auburn",0.034264803,"AL",150911,"urban",0.277,0.105,0.125,0.087,0.38,27283,0.526,12.003,0.406,0.446,0.014,2967,0,0,5.021,17,0.02,3970,0.268,0.581,0.157,0.003,0.035,0.028,-2.13,-85.61174774,32.3696785
9900,"Tallahassee",0.047025815,"FL",426634,"urban",0.162,0.122,0.109,0.133,0.275,30838,0.5,11.16,0.388,0.48,0.019,3204,0,0,6.107,17.7,0.012,1485,0.193,0.621,0.042,0.004,0.022,0.023,-0.96,-84.78932953,30.43776703
10000,"Panama City",0.058157489,"FL",172606,"urban",0.132,0.046,0.045,0.047,0.358,32715,0.467,12.045,0.346,0.521,0.022,3107,0,0,5.882,18.4,0.012,1942,0.028,0.593,0.065,0.005,0.035,0.028,-2.044,-85.3004837,30.09057236
10101,"Bainbridge",0.039333332,"GA",43992,"rural",0.082,0.016,0.009,0.014,0.39,29034,0.516,11.659,0.399,0.395,0.019,1876,0,0,5.082,16.5,0.023,1280,-0.196,0.577,0.21,0.003,0.01,0.013,-2.109,-84.77736664,31.03248024
10102,"Thomasville",0.032886196,"GA",66396,"rural",0.098,0.02,0.022,0.017,0.389,29591,0.571,13.908,0.432,0.408,0.018,2160,0,0,5.375,16.3,0.03,3106,0.098,0.596,0.18,0.003,0.017,0.012,-1.75,-84.00038147,30.91230774
10200,"Albany",0.027632687,"GA",181765,"urban",0.242,0.091,0.085,0.098,0.35,30170,0.536,10.708,0.429,0.403,0.023,2728,0,0,5.742,17.5,0.017,1469,-0.057,0.597,0.159,0.003,0.011,0.013,-1.224,-84.15982819,31.53928566
10301,"Eufaula",0.022954924,"GA",61458,"rural",0.041,0.02,0.018,0.017,0.388,25284,0.524,11.334,0.411,0.354,0.018,1931,0,0,5.587,15.9,0.016,7250,-0.048,0.497,0.256,0.002,0.01,0.016,-1.448,-84.98408508,31.69158554
10302,"Dothan",0.058282208,"AL",223605,"urban",0.142,0.05,0.046,0.055,0.361,32268,0.498,12.707,0.37,0.485,0.011,2187,0,0,4.822,17.2,0.013,1580,-0.097,0.608,0.159,0.003,0.018,0.018,-1.4,-85.4327774,31.4178009
10400,"Meridian",0.046772875,"MS",157091,"rural",0.216,0.053,0.059,0.042,0.333,29016,0.477,9.726,0.38,0.45,0.014,1496,0,0,4.355,17.4,0.019,973,-0.067,0.577,0.198,0.003,0.011,0.013,-0.386,-88.8334198,32.50096512
10501,"Columbus",0.036027852,"MS",95083,"urban",0.134,0.046,0.043,0.047,0.362,29115,0.536,12.123,0.415,0.416,0.012,2065,0,0,5.113,19.3,0.011,2656,0.055,0.576,0.248,0.002,0.013,0.02,-0.966,-88.33162689,33.37766266
10502,"Starkville",0.039936103,"MS",105093,"rural",0.077,0.015,0.016,0.012,0.437,26131,0.486,9.504,0.391,0.428,0.012,1979,0,0,4.802,17.6,0.029,3215,0.286,0.583,0.232,0.002,0.011,0.015,-0.427,-88.94408417,33.42533875
10600,"Jasper",0.08658836,"AL",161169,"urban",0.123,0.013,0.011,0.013,0.32,28445,0.419,9.24,0.326,0.522,0.01,1312,0,0,4.647,17,0.006,1560,-0.171,0.551,0.25,0.003,0.012,0.011,-0.797,-87.3326416,33.75097656
10700,"Birmingham",0.050431833,"AL",1038182,"urban",0.42,0.108,0.096,0.118,0.22,38196,0.563,16.063,0.403,0.453,0.02,1864,0,0,5.139,17.3,0.013,5277,-0.042,0.624,0.12,0.004,0.017,0.016,-0.392,-86.71453094,33.48544693
10801,"Tuscaloosa",0.040322579,"AL",261112,"urban",0.272,0.088,0.087,0.082,0.343,30158,0.56,14.755,0.412,0.413,0.013,1979,0,0,4.862,16.9,0.031,3229,0.144,0.571,0.177,0.003,0.018,0.017,-1.124,-87.35251617,32.83856964
10802,"Demopolis",0.042383045,"AL",63233,"rural",0.113,0.026,0.022,0.035,0.337,27364,0.522,9.592,0.426,0.339,0.01,1604,0,0,5.282,16.9,0.016,2504,0.028,0.497,0.247,0.002,0.009,0.017,-0.731,-87.91146088,32.53043365
10900,"Pensacola",0.061206341,"FL",623252,"urban",0.138,0.061,0.057,0.067,0.309,34256,0.471,13.671,0.334,0.542,0.016,1995,0,0,5.409,19.2,0.006,3254,0.025,0.613,0.063,0.004,0.035,0.034,-1.216,-86.71443176,30.54620552
11001,"Mobile",0.051398002,"AL",599405,"urban",0.317,0.077,0.084,0.071,0.267,33321,0.531,13.029,0.401,0.459,0.018,1805,0,0,4.504,17.8,0.012,4673,-0.039,0.587,0.149,0.003,0.016,0.013,-0.984,-87.66625977,31.48696327
11002,"Atmore",0.04778761,"AL",76853,"rural",0.134,0.022,0.023,0.021,0.39,27015,0.493,11.466,0.378,0.442,0.01,1419,0,0,4.63,17.6,0.039,1493,-0.026,0.528,0.254,0.002,0.011,0.017,-1.186,-87.34468842,31.43723106
11101,"Montgomery",0.033037372,"AL",367927,"urban",0.265,0.102,0.103,0.103,0.278,33533,0.554,13.411,0.42,0.436,0.015,1663,0,0,4.424,17.9,0.024,3753,-0.053,0.605,0.117,0.003,0.019,0.02,-0.713,-86.40086365,32.29231644
11102,"Troy",0.067988671,"AL",80901,"rural",0.129,0.016,0.013,0.015,0.409,28445,0.527,14.481,0.382,0.432,0.01,2188,0,0,4.635,16.7,0.037,2423,0.016,0.572,0.171,0.003,0.016,0.016,-1.275,-86.18945313,31.71072197
11201,"Bluefield",0.110749185,"VA",199334,"rural",0.132,0.018,0.019,0.017,0.32,27294,0.443,10.178,0.341,0.548,0.017,1709,0,0,5.618,15.2,0.025,1494,-0.044,0.509,0.14,0.003,0.007,0.008,-0.434,-81.58043671,37.13780212
11202,"Welch",0.159914717,"WV",53037,"rural",0.232,0.019,0.016,0.03,0.263,22244,0.4,5.447,0.345,0.507,0.012,1211,2.5,0,6.846,14.9,0.038,11340,NA,0.364,0.043,0.002,0.007,0.01,-1.495,-81.63934326,37.48999405
11203,"Big Stone Gap",0.103608251,"VA",84011,"rural",0.068,0.011,0.01,0.012,0.317,25086,0.441,9.891,0.342,0.525,0.025,1691,0,0,5.79,NA,0.024,1414,-0.021,0.477,0.077,0.003,0.006,0.006,-0.662,-82.72314453,36.91206741
11301,"Fredericksburg",0.094581284,"VA",241044,"urban",0.051,0.053,0.06,0.044,0.205,41266,0.31,7.6,0.234,0.486,0.023,1840,0,0,5.539,NA,0.008,1660,0.31,0.724,0.056,0.005,0.063,0.035,-1.145,-77.42506409,38.09423065
11302,"Baltimore",0.064007394,"MD",2512431,"urban",0.356,0.13,0.127,0.132,0.199,44194,0.489,15.564,0.334,0.456,0.025,2088,1,11.429,6.872,18,0.012,7780,-0.035,0.663,0.084,0.006,0.021,0.022,-0.081,-76.79906464,39.27047348
11303,"Colonial Beach",0.065451533,"VA",59342,"rural",0.046,0.009,0.008,0.005,0.31,39561,0.44,6.938,0.37,0.495,0.016,1583,0,0,4.996,NA,NA,NA,NA,0.529,0.099,0.005,0.016,0.009,0.97,-76.79663086,37.92970657
11304,"Washington DC",0.109811738,"DC",4632415,"urban",0.271,0.127,0.115,0.136,0.16,53706,0.456,16.054,0.295,0.407,0.037,3566,2.5,2.381,7.694,18.9,0.009,10317,-0.05,0.714,0.039,0.005,0.026,0.03,-0.748,-77.43247223,38.92647552
11401,"Marquette",0.096565135,"MI",121919,"rural",0.088,0.037,0.039,0.033,0.501,32535,0.337,8.571,0.252,0.615,0.025,2236,0,0,5.961,18.3,0.008,2850,-0.003,0.603,0.115,0.005,0.008,0.008,0.697,-86.90974426,46.17255402
11402,"Marinette",0.102725364,"MI",114408,"rural",0.051,0.015,0.013,0.017,0.525,34016,0.305,6.115,0.244,0.646,0.026,2299,0,0,6.238,17.3,NA,NA,0.217,0.606,0.255,0.006,0.011,0.01,1.065,-88.14826965,45.66835785
11403,"Sault Ste. Marie",0.099183194,"MI",57510,"rural",0.116,0.015,0.018,0.01,0.539,26896,0.381,8.244,0.298,0.588,0.03,2279,0,0,6.246,17.2,0.035,3725,-0.091,0.535,0.052,0.006,0.009,0.007,-0.01,-84.50015259,46.18471146
11500,"Jackson",0.063088782,"MI",303839,"urban",0.21,0.051,0.049,0.052,0.356,36188,0.35,8.529,0.265,0.561,0.022,1937,0,0,5.998,20.3,0.02,9197,-0.147,0.634,0.271,0.005,0.018,0.016,-0.014,-84.37745667,41.94454956
11600,"Detroit",0.054592762,"MI",5327827,"urban",0.474,0.12,0.109,0.128,0.243,44745,0.443,14.548,0.297,0.434,0.029,2629,0,0,7.582,20.9,0.008,5169,-0.115,0.646,0.227,0.005,0.008,0.013,-0.263,-83.29550934,42.76761627
11700,"Lansing",0.064116739,"MI",447728,"urban",0.164,0.08,0.078,0.079,0.356,37719,0.359,10.217,0.257,0.509,0.029,2773,0,0,7.619,19.1,0.011,4725,0.185,0.689,0.133,0.005,0.02,0.025,1.048,-84.64868164,42.67588043
11800,"Mount Pleasant",0.064615384,"MI",136888,"rural",0.106,0.035,0.04,0.03,0.467,27945,0.375,8.002,0.295,0.585,0.025,1880,0,0,7.39,18.3,0.022,4345,0.12,0.602,0.152,0.004,0.023,0.019,-0.164,-84.76004791,43.56267166
11900,"Saginaw",0.064408086,"MI",540707,"urban",0.325,0.056,0.053,0.057,0.376,36938,0.398,8.79,0.31,0.506,0.026,2118,0,0,6.193,20.1,0.007,4224,-0.092,0.613,0.221,0.004,0.011,0.012,0.544,-83.66697693,43.68544769
12001,"Big Rapids",0.074307919,"MI",120045,"rural",0.119,0.022,0.026,0.019,0.407,30109,0.371,7.829,0.293,0.593,0.029,1751,0,0,6.059,19.4,0.017,4440,0.048,0.603,0.233,0.005,0.02,0.016,0.068,-85.3946991,44.03862
12002,"Ludington",0.076073617,"MI",52801,"rural",0.063,0.02,0.02,0.021,0.493,33400,0.371,9.758,0.274,0.6,0.035,2207,0,0,6.004,18.3,0.019,1974,-0.225,0.589,0.208,0.006,0.016,0.016,1.041,-86.18423462,44.1229744
12100,"Kalamazoo",0.052623134,"MI",509606,"urban",0.183,0.064,0.06,0.064,0.36,36931,0.412,10.894,0.303,0.52,0.025,2149,0,0,6.573,18.9,0.014,5369,-0.016,0.667,0.237,0.005,0.019,0.02,0.292,-85.51405334,42.31286621
12200,"Grand Rapids",0.063729167,"MI",1286045,"urban",0.256,0.066,0.056,0.073,0.344,37483,0.381,12.659,0.254,0.559,0.026,2328,0,0,7.234,19.8,0.012,7137,-0.014,0.682,0.27,0.005,0.012,0.012,0.505,-85.72640991,43.18898392
12301,"Traverse City",0.074248672,"MI",154452,"rural",0.036,0.034,0.028,0.038,0.356,39703,0.416,13.983,0.276,0.595,0.034,2555,0,0,6.314,18.8,0.006,2984,-0.279,0.654,0.139,0.007,0.018,0.013,0.9,-85.53103638,44.85496521
12302,"Petoskey",0.076555021,"MI",83975,"rural",0.021,0.031,0.03,0.033,0.428,37711,0.488,21.387,0.274,0.599,0.038,2363,0,0,6.357,19.1,0.012,2190,-0.305,0.633,0.142,0.007,0.016,0.013,0.933,-84.79335022,45.39413834
12401,"Alpena",0.078644067,"MI",84783,"rural",0.019,0.012,0.01,0.013,0.472,34474,0.363,7.544,0.287,0.606,0.028,2344,0,0,5.684,19.2,0.012,2460,-0.053,0.53,0.17,0.004,0.016,0.011,0.715,-83.69907379,45.03243637
12402,"Grayling charter",0.074889869,"MI",104421,"rural",0.037,0.027,0.025,0.028,0.457,34360,0.433,13.319,0.3,0.556,0.034,1681,0,0,5.917,18.8,0.01,2141,-0.205,0.532,0.14,0.006,0.022,0.014,0.606,-84.43635559,44.68570328
12501,"Dayton",0.048814505,"OH",1179009,"urban",0.355,0.08,0.073,0.084,0.341,39002,0.387,10.176,0.286,0.578,0.025,2162,2.66,0,5.71,18.9,0.016,8460,0.038,0.653,0.22,0.005,0.012,0.015,0.475,-84.10281372,40.02211761
12502,"Washington Court House",0.053333335,"OH",109851,"rural",0.066,0.019,0.02,0.017,0.345,32903,0.33,8.036,0.25,0.644,0.019,1850,2.66,0,4.805,20.5,0.018,8683,-0.056,0.654,0.225,0.005,0.026,0.023,0.21,-83.56276703,39.29486847
12600,"Wayne",0.053981107,"IN",104034,"urban",0.12,0.038,0.036,0.038,0.464,34115,0.389,10.525,0.284,0.59,0.022,2148,0,0,7.067,18,0.029,11267,-0.08,0.643,0.282,0.005,0.012,0.016,0.887,-85.0427475,39.70461655
12701,"Cincinnati",0.051211949,"OH",1954800,"urban",0.349,0.11,0.106,0.113,0.258,42063,0.452,13.814,0.314,0.524,0.024,2174,2.66,0,6.243,19.1,0.015,5415,-0.011,0.667,0.173,0.006,0.011,0.012,0.388,-84.26854706,38.85194016
12702,"Maysville",0.05284553,"KY",52963,"urban",0.124,0.027,0.025,0.026,0.322,27372,0.422,8.344,0.338,0.519,0.013,1613,0.2,0,6.08,16.3,0.019,1150,0.002,0.585,0.223,0.003,0.011,0.009,-0.162,-83.67127991,38.49988937
12800,"Washington",0.106587715,"IN",134026,"urban",0.048,0.039,0.038,0.039,0.314,35835,0.312,8.426,0.228,0.632,0.016,1944,0,0,6.15,19.5,NA,NA,NA,0.679,0.279,0.006,0.022,0.016,0.36,-85.06417847,39.06488037
12901,"Lexington-Fayette",0.053744998,"KY",525970,"urban",0.17,0.082,0.072,0.09,0.345,36577,0.485,13.3,0.352,0.49,0.019,1527,0.2,0,5.984,16.6,0.019,4441,0.054,0.677,0.162,0.004,0.016,0.016,0.304,-84.50816345,38.13208389
12902,"Mount Sterling",0.062291436,"KY",40195,"rural",0.077,0.02,0.018,0.025,0.323,28067,0.458,12.55,0.332,0.508,0.01,1230,0.2,0,5.556,15.8,NA,NA,NA,0.571,0.235,0.003,0.018,0.013,-1.132,-83.66343689,38.07839966
12903,"Danville",0.072749689,"KY",86667,"rural",0.09,0.027,0.025,0.034,0.353,30746,0.392,7.263,0.319,0.552,0.012,1239,0.2,0,5.847,16,0.012,16900,0.452,0.603,0.243,0.004,0.02,0.015,-0.026,-84.72499084,37.70406342
13000,"Elizabethtown",0.081598945,"KY",176597,"urban",0.156,0.027,0.026,0.026,0.338,29945,0.351,8.532,0.265,0.619,0.011,1517,0.2,0,5.676,18,0.011,1084,-0.103,0.639,0.2,0.003,0.032,0.026,-1.309,-86.08812714,37.75444794
13101,"Louisville",0.051995486,"KY",1100767,"urban",0.311,0.104,0.095,0.11,0.261,39192,0.471,13.684,0.334,0.506,0.019,1833,0.2,0,5.998,17.9,0.014,6141,-0.045,0.66,0.162,0.005,0.012,0.012,0.388,-85.67814636,38.29935837
13102,"Madison",0.093827158,"IN",49985,"urban",0.032,0.012,0.019,0.006,0.411,31205,0.355,6.725,0.288,0.581,0.018,2190,0,0,6.341,17.3,0.04,9008,-0.044,0.644,0.272,0.005,0.021,0.019,0.462,-85.39031982,38.69021225
13103,"Bardstown",0.076216713,"KY",66605,"rural",0.092,0.022,0.022,0.017,0.373,30726,0.395,12.494,0.27,0.61,0.011,1284,0.2,0,6.317,18.2,0.015,6000,-0.105,0.628,0.291,0.004,0.021,0.016,0.475,-85.40478516,37.69906235
13200,"Owensboro",0.092302568,"KY",177640,"urban",0.117,0.049,0.046,0.053,0.387,31538,0.387,9.513,0.292,0.592,0.013,2194,0.2,0,6.026,16.7,0.023,4452,-0.039,0.602,0.218,0.004,0.007,0.008,0.473,-86.98169708,37.51974106
13300,"Findlay",0.07361456,"OH",246623,"rural",0.089,0.032,0.028,0.034,0.457,34869,0.302,8.274,0.219,0.684,0.02,1699,2.66,0,5.355,19.2,0.024,14624,0.083,0.666,0.324,0.005,0.014,0.015,1.106,-83.32746124,40.9678688
13400,"Lima",0.069481768,"OH",260393,"urban",0.252,0.048,0.049,0.043,0.445,35092,0.316,9.453,0.221,0.665,0.02,1859,2.66,0,5.109,19.7,0.019,7747,0.056,0.652,0.298,0.005,0.009,0.011,1.414,-84.27178955,40.71055603
13501,"Toledo",0.057480805,"OH",834343,"urban",0.29,0.078,0.074,0.079,0.345,38616,0.386,10.884,0.277,0.552,0.029,2128,2.66,0,6.145,18.8,0.012,3600,-0.054,0.659,0.214,0.005,0.013,0.015,0.442,-83.67787933,41.56814575
13502,"Defiance",0.081473216,"OH",98981,"rural",0.081,0.015,0.013,0.019,0.437,35188,0.315,11.039,0.204,0.681,0.02,1798,2.66,0,5.048,19.6,0.01,14850,0.055,0.679,0.422,0.005,0.012,0.015,0.929,-84.50655365,41.32344437
13600,"South Bend",0.060134567,"IN",657906,"urban",0.264,0.067,0.06,0.071,0.385,36189,0.423,11.211,0.311,0.545,0.02,1862,0,0,6.498,18.3,0.021,12138,0.077,0.649,0.247,0.005,0.015,0.017,0.065,-86.31632233,41.65645599
13700,"Concord",0.073400989,"IN",372184,"urban",0.176,0.027,0.027,0.024,0.405,35487,0.395,15.141,0.244,0.627,0.021,2052,0,0,6.437,18.8,0.005,8100,0.051,0.686,0.421,0.005,0.019,0.019,-0.043,-85.493927,41.62029266
13800,"Wayne",0.09151414,"IN",129528,"rural",0.056,0.02,0.021,0.018,0.439,35790,0.364,15.072,0.213,0.635,0.021,2007,0,0,6.961,18.4,0.015,13030,0.086,0.679,0.392,0.005,0.02,0.022,0.556,-85.918396,41.05249786
13900,"Center",0.066135086,"IN",192308,"urban",0.15,0.046,0.037,0.055,0.451,37701,0.337,8.196,0.255,0.537,0.02,2569,0,0,6.665,17.8,0.01,2811,-0.271,0.632,0.326,0.005,0.012,0.015,0.854,-86.25926971,40.64786148
14000,"Muncie",0.05317324,"IN",415487,"urban",0.216,0.062,0.06,0.063,0.417,34884,0.384,10.075,0.283,0.557,0.019,1858,0,0,6.655,17.2,0.022,6770,0.127,0.621,0.239,0.004,0.011,0.015,0.654,-85.45487213,40.21401596
14100,"Fort Wayne",0.065946564,"IN",557161,"urban",0.29,0.075,0.058,0.086,0.352,38529,0.381,13.303,0.248,0.573,0.018,1814,0,0,6.491,19.1,0.02,7206,-0.155,0.701,0.272,0.004,0.013,0.014,0.901,-85.16653442,41.02527237
